20.000000	42911.236633	34627.568379	-50017.549100	-36504.734934	-20776.125285	-23724.767414	-16961.844797	-17341.891508	25095.890474	15280.881856	-4203.089083	14685.990177	21163.324554	33027.697566	-55122.598126	14787.310635	0.041000	0.914000	0.438000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799078	0.000000
22.000000	42973.933276	34706.023002	-50035.788123	-36498.476445	-20765.776427	-23731.539992	-16962.403591	-17337.979953	25358.590526	15371.048793	-4307.270564	15739.986687	21035.204355	35042.036777	-55231.428770	14732.660619	0.041000	0.914000	0.438000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799100	0.000000
24.000000	42911.326040	34621.242836	-49996.896088	-36479.857442	-20755.069942	-23705.455506	-16936.721437	-17315.807023	25083.574663	15264.565082	-4201.837385	14707.246686	21165.850301	33049.043482	-55114.842071	14782.907341	0.041000	0.914000	0.438000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799449	0.000000
26.000000	42991.010009	34706.760610	-50040.325527	-36512.267472	-20791.927968	-23747.275620	-16975.591120	-17351.770979	25371.018096	15381.174133	-4292.138433	15714.282181	21043.228631	34981.932936	-55222.041037	14743.367105	0.039500	0.917000	0.432000	192.000000	0.500000	24.000000	14.000000	96.000000	6.500000	40.000000	0.000000	0.000000	0.000000	1697228278.799467	0.000000
28.000000	42905.089903	34619.141772	-49990.704655	-36460.903163	-20740.586011	-23689.831637	-16926.149061	-17302.395976	25091.464828	15261.704059	-4199.468100	14761.472018	21171.348831	33140.931504	-55117.904260	14775.687727	0.039500	0.917000	0.432000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799486	0.000000
30.000000	43007.818521	34717.802372	-50050.450867	-36516.827228	-20805.607236	-23756.819815	-16991.952597	-17371.395811	25365.720733	15393.936979	-4290.193831	15650.378543	21044.301515	34851.197583	-55223.650363	14744.618803	0.039500	0.917000	0.432000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799504	0.000000
32.000000	42909.426142	34613.822057	-49983.462689	-36444.474631	-20733.612267	-23691.306852	-16925.657323	-17305.100537	25099.891436	15258.351297	-4210.822786	14858.903272	21160.150607	33309.754230	-55129.795388	14761.494370	0.039500	0.917000	0.432000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799528	0.000000
34.000000	43009.249033	34717.265930	-50046.785181	-36533.032242	-20819.510021	-23770.744952	-17010.728062	-17393.948721	25358.299954	15398.787308	-4269.429060	15557.462341	21065.580376	34666.728636	-55205.321932	14751.614899	0.039500	0.917000	0.432000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799547	0.000000
36.000000	42907.749761	34617.063059	-49969.805773	-36435.533933	-20725.118604	-23683.461390	-16919.600000	-17297.053909	25120.343282	15252.092809	-4216.745998	14974.886474	21148.035961	33506.203712	-55139.607804	14744.462340	0.039750	0.917500	0.430000	192.000000	0.500000	32.000000	14.000000	88.000000	6.500000	48.000000	0.000000	0.000000	0.000000	1697228278.799567	0.000000
38.000000	43007.662059	34712.080325	-50058.765716	-36548.745519	-20844.454568	-23785.005365	-17018.774690	-17401.056576	25327.566305	15382.716403	-4262.388261	15447.849387	21069.089600	34437.422089	-55203.645552	14751.592547	0.039750	0.917500	0.430000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799585	0.000000
40.000000	42915.304651	34627.411917	-49963.413175	-36419.261863	-20707.393671	-23662.987192	-16899.349320	-17273.562226	25145.176070	15261.145265	-4221.998658	15107.901705	21140.302258	33749.457747	-55145.463961	14747.010439	0.039750	0.917500	0.430000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799603	0.000000
42.000000	42995.435655	34697.775209	-50062.096126	-36553.506440	-20843.962830	-23784.379516	-17022.753301	-17408.164431	25295.715069	15373.775706	-4249.737173	15312.040187	21085.205207	34183.238051	-55187.999331	14766.322346	0.039750	0.917500	0.430000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799620	0.000000
44.000000	42919.596186	34631.368176	-49965.871866	-36416.132619	-20704.264427	-23658.047457	-16899.036395	-17280.044231	25173.898062	15271.024736	-4232.481627	15252.875120	21127.047673	34017.790439	-55159.947891	14741.780131	0.039750	0.917500	0.430000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799638	0.000000
46.000000	42987.791358	34690.197967	-50064.510115	-36553.953475	-20847.561460	-23777.495179	-17022.440377	-17414.109995	25260.019333	15365.550264	-4230.469970	15176.901540	21110.932065	33910.435010	-55168.665072	14773.720774	0.040875	0.915750	0.429000	192.000000	0.500000	40.000000	14.000000	72.000000	6.500000	48.000000	0.000000	0.000000	0.000000	1697228278.799697	0.000000
48.000000	42912.801255	34631.323472	-49989.296495	-36429.990700	-20723.509279	-23674.453637	-16912.849774	-17296.226894	25200.451934	15267.627271	-4265.003415	15389.734851	21091.620158	34282.748018	-55193.766081	14716.768529	0.040875	0.915750	0.429000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799716	0.000000
50.000000	42993.893384	34694.310688	-50039.207940	-36532.853428	-20834.955077	-23755.478711	-17001.250923	-17383.622215	25222.535458	15353.726191	-4212.677981	15026.809576	21134.937839	33644.359844	-55151.186007	14780.158076	0.040875	0.915750	0.429000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799734	0.000000
52.000000	42925.899378	34639.548914	-49990.235268	-36443.446451	-20726.929096	-23686.791800	-16918.214192	-17299.132621	25253.224403	15301.356054	-4260.287197	15533.233050	21094.369423	34551.237172	-55193.833136	14720.970657	0.040875	0.915750	0.429000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799752	0.000000
54.000000	42952.743823	34647.729653	-50055.748231	-36559.831984	-20847.963792	-23781.853769	-17019.109967	-17407.136250	25170.813521	15308.083929	-4227.519539	14899.091709	21131.383912	33401.664603	-55157.332737	14755.615861	0.040875	0.915750	0.429000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799774	0.000000
56.000000	42940.986805	34645.382720	-50001.031160	-36449.459070	-20737.456767	-23697.431230	-16928.317181	-17310.733177	25267.775389	15291.968321	-4294.820642	15615.241601	21066.228576	34741.316407	-55220.878747	14695.221447	0.041438	0.915875	0.426500	192.000000	0.500000	40.000000	14.000000	80.000000	6.500000	32.000000	0.000000	0.000000	0.000000	1697228278.799795	0.000000
58.000000	42948.720509	34635.503249	-50042.538350	-36536.943798	-20832.876364	-23766.274603	-16999.283969	-17389.143096	25139.409320	15296.304559	-4213.393237	14799.559390	21155.456740	33218.112077	-55135.875062	14765.070649	0.041438	0.915875	0.426500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799817	0.000000
60.000000	42954.353148	34656.625647	-50004.629791	-36456.879849	-20754.913480	-23711.736347	-16941.080027	-17324.099520	25306.578017	15313.738920	-4295.804119	15704.112137	21054.762132	34908.283938	-55224.097398	14699.378872	0.041438	0.915875	0.426500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799838	0.000000
62.000000	42937.835209	34619.432344	-50024.545196	-36521.811667	-20826.617876	-23753.735275	-16992.287873	-17378.727183	25110.441459	15275.539789	-4200.764501	14737.868576	21162.005801	33088.449608	-55127.850786	14765.562387	0.041438	0.915875	0.426500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799860	0.000000
64.000000	42965.752538	34659.509022	-50014.173986	-36478.404579	-20778.203997	-23724.230972	-16957.262690	-17337.309401	25327.454546	15317.471661	-4306.622363	15744.233518	21041.708713	35005.961061	-55239.721267	14694.439136	0.041438	0.915875	0.426500	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799883	0.000000
66.000000	42927.687517	34606.490684	-50004.093349	-36502.902091	-20804.936684	-23732.299952	-16965.532835	-17351.815683	25095.756363	15261.234672	-4195.958876	14700.250590	21178.143761	33020.097973	-55119.178309	14768.021079	0.040719	0.919938	0.424250	192.000000	0.500000	32.000000	14.000000	112.000000	6.500000	24.000000	0.000000	0.000000	0.000000	1697228278.799904	0.000000
68.000000	42984.349189	34671.511909	-50019.784274	-36491.547405	-20790.296291	-23740.905373	-16965.041097	-17349.848729	25361.965640	15341.768007	-4297.234630	15767.792257	21047.766036	35051.268047	-55231.853453	14709.683026	0.040719	0.919938	0.424250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799943	0.000000
70.000000	42928.514532	34603.070867	-49989.385902	-36481.690285	-20784.596596	-23722.711053	-16947.003239	-17335.610668	25093.565892	15256.138474	-4185.475908	14709.638323	21185.251616	33034.961883	-55111.958696	14763.886006	0.040719	0.919938	0.424250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799965	0.000000
72.000000	43013.317050	34701.195026	-50034.938757	-36515.799047	-20812.335111	-23771.124932	-16989.493905	-17375.642642	25368.805274	15370.646461	-4288.785671	15738.444416	21041.261678	35011.370183	-55233.932165	14705.547953	0.040719	0.919938	0.424250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.799986	0.000000
74.000000	42916.221072	34589.928042	-49987.038968	-36479.812739	-20772.280785	-23724.320379	-16944.052809	-17324.367741	25095.197570	15263.358088	-4189.901553	14749.178558	21165.917357	33105.548692	-55129.415408	14731.587736	0.040719	0.919938	0.424250	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800007	0.000000
76.000000	42973.799166	34655.575115	-50053.311891	-36549.706644	-20831.065873	-23789.810990	-17008.314074	-17381.029413	25367.106541	15374.200389	-4282.773052	15669.802209	21043.675666	34886.021600	-55220.454063	14709.280695	0.040359	0.920969	0.427125	192.000000	0.500000	32.000000	14.000000	104.000000	6.500000	56.000000	0.000000	0.000000	0.000000	1697228278.800030	0.000000
78.000000	42883.676932	34565.139957	-49992.403387	-36489.379285	-20764.815302	-23723.068681	-16941.080027	-17310.487307	25096.516323	15241.520434	-4204.229022	14808.097757	21156.328458	33227.611569	-55122.933402	14726.893869	0.040359	0.920969	0.427125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800059	0.000000
80.000000	42989.177166	34674.439987	-50051.702565	-36561.955400	-20836.832623	-23794.951891	-17015.354874	-17379.554198	25359.149320	15379.564807	-4271.418365	15565.151342	21051.319963	34695.338869	-55203.019703	14718.377855	0.040359	0.920969	0.427125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800076	0.000000
82.000000	42898.674953	34585.055361	-49968.397614	-36460.858460	-20734.953372	-23697.364175	-16921.119919	-17283.173476	25120.790317	15252.673954	-4199.490452	14916.503717	21156.127293	33412.482847	-55112.338676	14739.388494	0.040359	0.920969	0.427125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800094	0.000000
84.000000	43009.181977	34694.534206	-50055.412955	-36569.487938	-20843.761664	-23799.578702	-17028.385941	-17393.300521	25355.997724	15396.619188	-4244.126885	15460.299308	21078.164408	34490.820407	-55171.213170	14749.647945	0.040359	0.920969	0.427125	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800112	0.000000
86.000000	42917.830398	34607.474161	-49973.963198	-36456.432814	-20735.959200	-23697.095954	-16927.333704	-17285.587464	25157.894213	15268.655451	-4206.263030	15038.656001	21147.141891	33658.486147	-55121.994629	14729.531375	0.043180	0.917484	0.424562	192.000000	0.500000	56.000000	14.000000	72.000000	6.500000	24.000000	0.000000	0.000000	0.000000	1697228278.800129	0.000000
88.000000	43026.415172	34713.264968	-50047.545141	-36559.831984	-20848.097902	-23789.207493	-17027.827147	-17393.322872	25335.702340	15409.002055	-4220.009353	15327.529946	21101.142001	34237.798660	-55156.148095	14760.019155	0.043180	0.917484	0.424562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800152	0.000000
90.000000	42931.196741	34624.707356	-49970.833954	-36442.284160	-20729.723064	-23690.032803	-16919.622352	-17282.614682	25195.623958	15290.806030	-4207.358266	15185.529314	21135.116653	33926.349452	-55133.416371	14729.866651	0.043180	0.917484	0.424562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800214	0.000000
92.000000	43021.698954	34698.289299	-50059.458620	-36568.817385	-20862.626536	-23793.834304	-17028.452996	-17395.848619	25302.666462	15392.662930	-4207.760597	15176.052174	21112.250818	33969.242450	-55144.949871	14764.020117	0.043180	0.917484	0.424562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800232	0.000000
94.000000	42951.782698	34650.456566	-49975.550172	-36439.400785	-20722.548154	-23674.945375	-16903.573800	-17265.783818	25225.374129	15302.361882	-4222.400990	15295.835173	21113.793089	34189.742409	-55152.683574	14721.820023	0.043180	0.917484	0.424562	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800250	0.000000
96.000000	43018.167379	34704.145456	-50046.718126	-36567.319818	-20852.635306	-23778.232786	-17016.248943	-17382.929311	25275.374982	15397.535610	-4181.340835	15033.738617	21142.202156	33705.536569	-55120.944097	14778.951082	0.043590	0.913742	0.426281	192.000000	0.500000	48.000000	14.000000	56.000000	6.500000	48.000000	0.000000	0.000000	0.000000	1697228278.800271	0.000000
98.000000	42962.220962	34660.693665	-49976.690111	-36448.855573	-20736.741511	-23679.169855	-16914.079119	-17270.745906	25273.408028	15326.792339	-4228.190092	15430.862061	21102.214885	34445.200496	-55162.473638	14715.986218	0.043590	0.913742	0.426281	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800290	0.000000
100.000000	42999.794245	34681.883118	-50044.035917	-36572.840699	-20856.055123	-23786.100600	-17023.513260	-17387.332605	25230.269161	15368.120714	-4185.252391	14902.623284	21150.204080	33450.994903	-55121.949926	14765.204759	0.043590	0.913742	0.426281	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800308	0.000000
102.000000	42963.874991	34666.505118	-49988.044797	-36470.022675	-20753.080637	-23706.528390	-16941.705876	-17292.896484	25304.521657	15331.173281	-4252.553493	15536.228184	21085.495780	34664.336999	-55187.328778	14693.053328	0.043590	0.913742	0.426281	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800326	0.000000
104.000000	42986.472605	34667.309781	-50034.335260	-36567.364522	-20851.003629	-23781.473789	-17016.315999	-17371.932253	25195.422792	15343.667906	-4176.714024	14786.304806	21168.979546	33246.141165	-55114.886774	14755.146474	0.043590	0.913742	0.426281	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800344	0.000000
106.000000	42974.804994	34674.708208	-50007.021428	-36490.876852	-20772.616061	-23725.348559	-16953.552300	-17296.271598	25336.372892	15340.561013	-4268.602046	15618.080272	21071.324774	34840.826373	-55201.857412	14684.716127	0.043795	0.910871	0.420141	192.000000	0.500000	48.000000	14.000000	48.000000	6.000000	120.000000	0.000000	0.000000	0.000000	1697228278.800362	0.000000
108.000000	42976.548431	34659.061987	-50017.280879	-36546.912676	-20832.518736	-23759.524376	-16989.963292	-17340.840976	25162.968059	15322.567859	-4170.611998	14704.810346	21180.088363	33098.373782	-55100.022864	14758.007498	0.043795	0.910871	0.420141	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800382	0.000000
110.000000	42996.329724	34686.644040	-50008.340181	-36496.643602	-20779.969785	-23733.976332	-16952.322954	-17300.630188	25366.883024	15358.509464	-4266.009243	15687.080108	21062.629946	34971.695837	-55203.712607	14687.800668	0.043795	0.910871	0.420141	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800400	0.000000
112.000000	42953.749651	34630.474106	-50021.952393	-36544.498687	-20834.530393	-23766.498121	-16985.470591	-17340.058665	25140.303390	15300.976074	-4165.068765	14666.812380	21189.140819	33013.951244	-55096.714806	14749.737352	0.043795	0.910871	0.420141	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800428	0.000000
114.000000	43005.404533	34695.271813	-50028.367344	-36521.029356	-20807.149506	-23761.692496	-16971.321937	-17327.429930	25374.057934	15359.224720	-4275.754604	15703.240419	21046.469634	35005.156398	-55224.678543	14670.075735	0.043795	0.910871	0.420141	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800446	0.000000
116.000000	42946.977073	34623.187437	-50010.284783	-36528.226617	-20809.496440	-23753.735275	-16971.724268	-17332.012037	25114.285960	15278.177295	-4167.303940	14662.319680	21183.999918	32983.955203	-55102.660370	14728.503195	0.040897	0.912436	0.419070	192.000000	0.500000	24.000000	14.000000	72.000000	6.500000	8.000000	0.000000	0.000000	0.000000	1697228278.800465	0.000000
118.000000	43031.667832	34718.249407	-50033.955280	-36528.316024	-20809.630550	-23767.347487	-16979.301510	-17337.845843	25381.657527	15376.904950	-4265.338691	15697.361910	21056.930251	34989.666640	-55210.686351	14679.955206	0.040897	0.912436	0.419070	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800483	0.000000
120.000000	42945.367747	34624.640301	-50003.914536	-36507.640661	-20793.716108	-23737.217335	-16950.288945	-17314.398863	25105.792297	15267.157884	-4168.756803	14702.843392	21186.592720	33051.435119	-55096.580696	14723.228183	0.040897	0.912436	0.419070	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228278.800501	0.000000
122.000000	43027.376297	34701.552653	-50062.006719	-36553.327626	-20844.901603	-23788.089906	-17001.452089	-17369.674727	25377.902434	15373.731002	-4274.458203	15645.349401	21051.007038	34899.164426	-55211.938049	14684.738479	0.040897	0.912436	0.419070	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278653	0.000000
124.000000	42930.101506	34604.590786	-50004.898012	-36493.871986	-20785.401259	-23721.302893	-16935.693256	-17306.307531	25091.733049	15238.726466	-4196.472966	14741.958945	21167.079647	33156.376559	-55118.194833	14705.816174	0.040897	0.912436	0.419070	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278719	0.000000
126.000000	43036.406402	34712.348546	-50066.342958	-36565.643438	-20859.921975	-23789.788638	-17006.190658	-17381.252930	25364.022000	15374.870941	-4265.785726	15554.064876	21063.211091	34744.669169	-55199.421072	14698.194229	0.046000	0.912000	0.424000	192.000000	0.500000	56.000000	14.000000	64.000000	6.500000	32.000000	0.000000	0.000000	0.000000	1697228279.278769	0.000000
128.000000	42957.996483	34626.719013	-49973.918494	-36463.607724	-20754.757017	-23692.558550	-16903.886724	-17284.469877	25114.263608	15244.493216	-4191.265010	14838.227908	21167.705496	33341.091375	-55117.032542	14705.726767	0.046000	0.912000	0.424000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278825	0.000000
130.000000	43035.534684	34698.535168	-50057.335205	-36568.571516	-20862.470074	-23791.263853	-17004.491926	-17390.953587	25365.586622	15376.681432	-4235.499112	15459.047611	21093.251835	34549.001998	-55170.721432	14715.919163	0.046000	0.912000	0.424000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278882	0.000000
132.000000	42940.428011	34608.994080	-49978.165326	-36458.913858	-20756.388695	-23701.029861	-16912.603904	-17296.472764	25140.929239	15226.142433	-4204.474891	14954.546387	21154.763836	33573.504814	-55131.002382	14689.566456	0.046000	0.912000	0.424000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278906	0.000000
134.000000	43042.687242	34708.660508	-50058.966882	-36572.684237	-20878.697440	-23798.997557	-17014.550211	-17403.179992	25343.994837	15368.746563	-4220.054057	15322.478452	21105.433536	34295.130884	-55170.386156	14712.968732	0.046000	0.912000	0.424000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.278991	0.000000
136.000000	42947.848791	34624.081507	-49978.746471	-36454.398805	-20743.111759	-23696.805381	-16902.098584	-17283.620511	25174.233338	15237.966506	-4210.152234	15086.801658	21147.164243	33820.402184	-55143.832283	14676.937720	0.052000	0.914000	0.422000	192.000000	0.500000	80.000000	14.000000	72.000000	6.500000	24.000000	0.000000	0.000000	0.000000	1697228279.279013	0.000000
138.000000	43048.990434	34704.570139	-50056.910522	-36568.884441	-20865.353449	-23792.247330	-17004.424871	-17389.076041	25305.460430	15357.682450	-4208.677019	15181.930683	21124.566629	34027.714613	-55148.593205	14719.786015	0.052000	0.914000	0.422000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.279037	0.000000
140.000000	42957.325930	34626.540199	-49986.122547	-36455.292875	-20748.118549	-23698.459410	-16902.992654	-17282.838199	25204.184676	15244.783788	-4224.859682	15230.031637	21127.450005	34094.859254	-55152.281243	14672.802648	0.052000	0.914000	0.422000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.279060	0.000000
142.000000	43036.875789	34690.354430	-50052.909559	-36568.862089	-20870.293185	-23791.621481	-17010.750414	-17393.501686	25262.723894	15330.569784	-4206.106568	15039.393608	21131.160394	33760.521860	-55143.564063	14717.863765	0.052000	0.914000	0.422000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.279083	0.000000
144.000000	42974.022683	34641.046481	-49979.305265	-36448.095613	-20749.996096	-23694.771373	-16909.273494	-17283.687566	25251.324505	15268.543693	-4222.870376	15366.846665	21122.800842	34359.168632	-55156.528074	14677.205941	0.052000	0.914000	0.422000	192.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1697228279.279107	0.000000
146.000000	43025.431696	34672.048351	-50046.360498	-36563.140042	-20881.089077	-23790.772115	-17013.209106	-17388.181971	25227.430490	15317.896344	-4186.615847	14920.437625	21152.528662	33520.330014	-55127.157882	14726.804462	0.046000	0.910000	0.422000	192.000000	0.500000	56.000000	14.000000	56.000000	6.500000	24.000000	0.000000	0.000000	0.000000	1697228279.279130	0.000000
